index Label,Tweet Text
1,here is an  it s cold and i had to scrape windows so I am sad  selfie  gotta love living that hotel life
1,lol  who throws middle fingers up in pictures anymore  oh  you are bad 
0,day 9  something your reading decemberchallengelovehistory lovenonfiction   white heavy check mark    our cosy house
1,climate change redux  californians experience drought   voted for bonds to cover climate changed  now we have most rain in 100 years 
0,my mom told me not to do it  but I am fine
1,look really awake and like I have made an effort today
1,my dove wrapper told me to be mischievous  so if anything happens  that is my extenuating  external attribution to blame psych
0, kisses you cheek  that is enough  im not a love bot 
1,so is he banded from wearing the clothes  karma
1,yeah that is it
1,hula hoops  hot chocolate and law revision  my breaks in work are filled with glamour and fun 
0,they are still trying to decide if it is terrorism   omg sydneysiege
1,the fandom showing its mature side as always when it is about this kind of topic
1,i love putting flobeam mechs back together   
0,like tyndall s system i just think robert hubbs should play more he gives us another scorer and a consistent 3pt shooter that our o needs
0,you are no fun at all 
0,why i love penguins of madagascar humorreliefcomedy
1,you would really want to watch that  excessivecomsumption  
0,that was a very rememberable new years kiss  face with tears of joy  kiss mark  heavy black heart  lovemyrelationship
0,480 w crawling at 7 30 am  great start to thursday cletrafficclevelandtraffic
1,just realized that the name of the comic sans  creator means asshole in frenchnooffense
0,is khallilah henriques nn all there  she mostly sounds blonde but this morning confirmed it ignorant on race relations articulate minority 
1,it is just super to be ignored when you put out a desperate plea 
1,bhopal victims do not get justice aft 30yrs but do not find place in prime and a man traveling in business cls is prime time news  
0,this link will be relevant in a couple of days 
0,i think burgerking is working with the sjws  my fries are as salty as sjws about winning an award
1,I am over these white hoes
0,caribbean girls anthem caribbean girls by stainless mob now in stores online iyondancehall
1,it seems that erdogan sends his best regards to the eu
1,yay for my family leaving   going to seneca   leaving me to fend for myself 
1,aww  you poor thing  i feel so bad for you being in sunny florida  i do not know how you can handle it    
0,ca h tweetin boutblacklivesmatter  icantbreathe   newsvid    start at beatsebt
0,a smile is a smile is a smile is a smile is a smile is a million people staring at your pissed pants manic laughter smile
0,casper the friendly ghost on 2 levels thingsmichelleobamathinksareracist
0,then there is this
1,putting 123 between muhammad and ali  i find your own twitter id quite blasphemic and offending
0,yeah english stop saying jane s word
0,what is the law for parking on a residential street  on the opposite side of the road facing the wrong direction curiosity
1,good job      same sex marriage harms free speech  new ontario judge wrote in 2012
0,do not forget the true meaning of christmas person with folded hands 
1,um  really   nothanksuva
0,phillhughes63 out we will miss u always respect for u
1,i miss seeing your face and t rex hands everyday on vlogmas loudly crying face  face throwing a kiss   rexemoji see no evil monkey 
1,gawd  i love 9am lectures and 4 6pm lectures 
1,wearing my rangers shirt  flipping off a crowd in his hometown of boston  so much
1,since when did train fare get so expensive   jesus  might aswell of drove   shame I am drinking
1,the city that only sleeps on mass transit naptime isntitironicdonchathinkimnotsure  
0,i hate babysitting when I am sick because all i wanna do is sleep but i cannot  pensive face 
0,i now have zero resect for demarcus cousins 
0,uhh cannot sleep someone like n I will text u my phones dry ass fuck fram aboring person
1,jordan fan here    face with stuck out tongue   not a hater 
1,y r women considered inferior2men by society even wen in most of d families 2day men need women4decision making   d
0,that is fine company 
1,well that is my becky in london with her nan  an the big girl dan too start her new job tomorrowfeelingabandoned haha
1,it is okay  you know playing loud music during quiet hours is perfectly fine   somepplhavetostudy
0,were not american it is mum
0,it is beginning to look a lot like       intravenous    selfiexmasdoxmasparty
1,i have such a loving family
0,probably just scarred the cleaning lady half to death because she did not know i was home 
1,it is not even 9 and I have already called the cops twice   damn i love my job  unamused face 
0,oh crap  mac shutdown corrupted iphoto so hours of rebuild ahead  so might as well eat and drink festivefattybumbum
1,it is great to hear a bloodcurdling scream at 4 in the morning  
1,have successfully avoided everything from season 4   which I have not seen and there is an s5 one  in my timeline  thanks indy 
1,and why are these amazingly small opportunities to sustain life going into feeding animals which we then kill 
0,cannot get over this very british weather  remember to check under you cars and wheels for any small animals  they like to hide under cars  cat face  dog face 
1,it is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores 
1,our physics exam was quite fun   prelim
0,photoset  leupagus  itsxandy  thefingerfuckingfemalefury  sevenpoints  getting paid enough to put up  
0,officerjenny is a single ww monstermmorpg  comentity  cestas follow dancing
0,willnasa go metric before it inches to mars  3 600 miles is 5 794 kms by the wayorionlaunchnasa orion
0,I am off to visit great nephew very ill  only 20 fair
1,anw as long as there is nothing going on with the both of u rn  i can still forgive u but i cant promise to forget
0,fearsforfemalesaudiactivist asdetention fordriving acar isextended via
1,oh and it is a positively balmy 7c
0,imay or may bewatchingrockosmodernlife  forevera90skidimnotthewallabyiusedtobe
1,decided to do a really fun thing  left myself 15 hours to sit an exam and write 3 x min  100 word essays
0,i accept him the way he is  
1,i love when the wilfully ignorant embraces hate and still think they hold a moral high ground  
0,a kiss on the cheek next time is enough   
1,no clue what you were talking about  well that is a first 
0,a bad game last night  way to go packers 
1,great christmas 
0,florida authorities say 1 police officer shot and killed floridatarponspringstampabay
0,i was wrong when i thought i will find a way that does not lead 2 you
0,players are penalized for not playing defense as you are aware  david ortiz barely above average in  14 based on war 
1,14 units next semester plus work yes so excited for that  
1,i need to start going to bed earlier  smh  goodnight everyone  or should i say goodmorning hahamorning   
0,try naheed akhtar   nayyara noor too  gold stash 
0,i have no idea why brad would be in the doghouse  
1,bbc news    skywalker  passport cancelled because it was  frivolous trademarks
0,jamie took over my account  do not worry
1,finally 2015 will be a worry free year for me 
0,tomorrow is afternoonnfl sked inpanamacity area  wecp 12pkcvspit  3 25pindvsdal  wpgx 12patlvsno 
1,no duh    is will owners fire goodell for it  my guess he gets a raise goodellmustgo
1,i be surprised at how many ppl have me blocked  weary face  weary face  weary face  italktoomuchshityourstillclockingmethothatswhyyourgirlstillfollows
1,politics is not my cup of tea sayssonakshi oflingaa fame  sonakshi dadshatru is our topbjp leader
1,too much of that herb  new trend of potheads contributing to society maybe  darn that
0,exo coming soon 2015  better pray this is better with 10 members  sighs  but either way  obssessed fans would still be obssesed    
0,big 12 fans flocking to support tcu after that ou beat down  texas loss  and wvu manhandling lol 
0,i have a very limited number of press seats available for a meet me there screening in austin on january 21  hit me up  press types 
0,  i could not find the letter in my binder  but i did find these 
1,and how many animals does peta kill every year   hypocrisyidiots might want to point cid inward 
1,i love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire  killmenow  loudly crying face  hocho  fire 
1,sure   wow  nintendo has achieved what sony already did years ago 
0,americacontinues to show us that it is here forblackpeople even though
1,hmm  i do wonder why astec has one fewer employee lol
1,I am sure you are all inconsolable
0,listening to the rain in bedpeacefull  umbrella with rain drops   splashing sweat symbol  droplet  splashing sweat symbol 
1,yay for getting pink eye again  whyme
1,wow what great banter from
1, dna from richard ii has thrown up a surprise  evidence of infidelity in his family tree     well I am shocked 
1,is not it great to sleep 5 hours and feel like a million bucks  gettingold
0,i honestly have not a clue  I had hope there were some since the surveillance cams I have seen show barely anything
1,people who do not get   you are the best 
0,i liked a video new chocolate bar palette review   semi sweet vs  original
1,cannot wait for my 7 30amdental appointment tomorrow  oh time please speed through today   
0, i cannot look at a bridge without crying now  
1,love how i can never fall asleep insomnia
0,what for   waste of time    
0,can we trade mccain  biden helps republicans more than mccain  in any other time  mccain would be a democrat   
1,happy monday  hate mondays 
0,is holding not a rule anymore 
0,no doubt  and we wonder why xmas makes ppl crazy  
0,  it did get yo lazy butt outta bed  did not it now  thanks for proving my point 
0,its not that so much as his lies and deceit 
0,i liked a video from wwe 2k15  ps4  my career mode ep 12   triple threat    wwe 2k15
1,hey    denialcsgo decided that they want to replace and I am their new player nashuffle nobody is safe csgo
0,this time change is crazy  everyones all up here like woohoo its 11am lets live life    I am like it is 5am   i have not slept at all yet 
1,why is not there a playoff legend romo 
0,palestinianauthority   abbastradesstalemate forconfrontation iniccmove  via
0,thnx all sorted now  kidshappy  smiling face with smiling eyes    thanks again for trying to help most of all thaku for replying
0,how to know when he really loves you tmiimsorrychickfila
1,damit  this fatima bhutto has an instagram account but not pics of her  some random shit  and then ppl i follow keep posting pics 
1,i love how today is going
0,tribute to a brave elephant simply defending his family 
0,so i gave up and am now heading for bed orz
1,so nice to have a final before the sun is even up  smiling face with smiling eyes 
1,so still waiting  my son is very happy enjoing his christmas gift    i cant understand how u did not prevent this   
0,count pushkin to end this fvckin night smh
0,home finally  what a way to start the christmas break    thumbs up sign  ok hand sign 
0,you are arguments are obviously very impacted by the fact this family were tsi in appearance 
1,i just got my tonsils outlovinglife    good luck  
0,the counter argument   rt   if osu lost last night  baylor would be in   we would all be talking about benefits of no big 12 champ 
1,oh we get to see the queens garden onitv after she addresses the nation  just what i always wanted  flushed face 
1,oh how i love fainting randomly
1, my jambo buddy sees a more scottish identity emerging for hmfc  the john wilson types can travel to govan  
1,it is such a joy to wake up sick again and not be able to use the one arm i do everything with 
0,photo say it loud say itproud nopenever  a quitter and will neverbe  alwayswinning even  
1,love is far more important thanmoney  the problem is  you only know it once you have money  lifehumanity
0, grinning face with smiling eyes  contrary to this    I am wide awake  caffeine injected consciousness    flushed face 
1,many of the best ideas come from having fingers too fat for your keyboard  nimble agile
0,time for my babies and i to take this medicine so we can get better face with medical mask 
1,yet another out of a million doctor visits tomorrow  so stoked 
0,teenanalcasting2003 2003 ford f 150 xlt mulberry fl 33860
0,been the problem  actually  rt   tough road trip  cant win em all but coaching has not been strong 
1,rolls royce  as envisioned by the wonderful people at mansoryrollsroycepurplecustomcar
1,it is definitely not friday  the reason is  it is tuesday   yesterday it was monday so why should it be friday 
0,you have never seen me
1,last day of school it was so much fun but not much people came  what a shocker
0,besides some overpriced holiday candles  i have not seen onecybermonday deal worthwhile today  brutal 
1,this is the weather i just love walking to work in worstweatherbomb
0,theadvancedwarfare campaign was only 6 hours     ps  it is still better than bf4 s campaign tho  that i did not finish   p
1,nothing like waking up to 50  financial formulas  yay  for corporate finance comprehensive finals  finalsweek
1,i picked a great week to start a new show on netflix  hellonwheels
0,bday lily painting for  purple heart 
1,  yup  that is exactly how we do it
1,but it was not as bad as that picture seemed to indicate  you are still a very horrible person 
0,just like that
1,cannot believe is even considering renaming the academic building after perry  b c he did so much great stuff for public educ 
1,that is nice 
0,check out this youtube channel 
1,it is been a great week for dictators  congrats north korea and cuba 
1,my boy has another cold and spent the night coughing and sneezing all over mesexy
0,have you heard back yet  
0,went to check on 10 cause it was way late for sleeping and bam she was never here  why did no1 find it important to tell me this  
1,the whole world can never get me on my level
1,you all are doing a great job at keeping people safe
0,i dont think it would matter  metric or english  he doesnt understand math
0,wings  i do not have wings    of course not   you are a boy  
1,the uofl student ticket policy is such a well thought out plan  good job sga  ihateyou
0, fisted hand sign fistbumppositivefocusstarvedistractionswerkmotivationcreatepathupliftsuccess  
0,rants about being pregnant and judged for buying a bottle of wine  poses weekly for belly pics in front of wine rack  orfail  
1,get around them
0,oh right do you know john parker the pisshead
0,femalecondoms   herpes is curable  itcanbemanaged  
1,what an eventful weekend
1,awesome destination site  high population of 136k  super easy to get to  lots of great sites  will do well there   
0,kyle it will not let me   you  but yeah  we are grown ass men with fast cars  who gives af lol  and bring it to my room hooah  see ya in a bit 
0,that is where you are wrong  i can just watch his films and not follow him on twitter 
0,i cannot remember the last time i saw a newish gti and have only ever seen 1 golf r  what has changed 
0,i really really want apple pie boilo
0,this sounds high  but is safe for short term use  it dramatically increases antimicrobial peptides in the blood 
1,ostentatious  a showy display designed to impress   thats the word i immediately think of when i see a woman feeding her child  idiot
1,for queen and country yet they go down and destroy an english city and attack english police lol
0,congrats still sasmvt for a good run  ulitin nalang ulit ang 6 peat next year   
0,she is in malawi and I am stuck in joburg fair
0,if someone could come give me a massage that would be gr8
0,i haveoth playing in the back ground at work  ohhnaughty  p butfun
1,my favorite thing to do on tuesday is write psychology papers neutral face  killme
1,yay for early morning protestors  heavyamountsof
1,   arizona coyotes forge deal with bmw but  relocation  
0,hello  can you give me an guess when xbox core services will be fixed 
1,joel olstein  a man who hardly ever mentions jesus in his sermons  is going to talk about the meaning of christmas 
1,ready for doingbusiness today  smiling face with open mouth and smiling eyes   see no evil monkey tiredashellcoffeecoffeecoffeemorecoffee    
0,i dont understand tlist as i dont read inamorata i only read inamorato lmaosorry or prob lol
1,she did two marijuanas and look what happened  don tlegalizeit merica   
1,   slaying in igloo australia s home country lol rt     nicki is slaying new zealand 
0,see  this is why you should not use version control  notjustwordpress     
1,less than 5 hours sleep  fantastic  grinning face with smiling eyes 
0,wesay yar her date was good  winking face  i guess she in first meeting wanted to b seen with a girl or smth in hindsight i found her mashkook 
0,sorry  missed off my tag from the end of my tweet
1,i love it when adults act like children    eyeroll
1,i feel faint after chasing a whippet and lily  libby  gabby  millie the cats who were playing chase in the gardenaintitfun   notfun
0,   adorable little white tiger
1,i asked god to protect me from my enemies a long time ago    short after i started losing friends ornaah
1,are not humans the ones who are playing the sport 
0,not now guys finals  hundred points symbol 
1,k should give us a famous bf  some fan need an entertainment apparently
1,that will work   hellbefiredinelevenmonths
0,didnt have no time to wake and bake this mornin winnin  pouting face  face with no good gesture 
1,awake this early on my only day off before christmas  feeling ill banging head  bunged up  shivering   just what i need  
0,it is beginning to look a lot like christmas timetodecoratetistheseason
1, sony studio bosses to employees  do not worry   will be fine  i know I had feel better 
1,i bet those fairways and greens rival the work of
1,haha quite right mate  they coonty workers have got it aff easy al tell ye  oot here workin like a hamilton accie  man with turban   face with tears of joy  face with tears of joy 
1,lifes like a bird  its pretty cute until it craps on your head gharwapsi72hoursofcrazypoweroffivelol anticonversionlaw
1,this is shallow af  stop discriminating eyes  all eyes are beautiful 
1,mk1 shadow shift was so much fun 
0,pierce had 34  what is wrong with 36 
0,when we stop accepting crumbs in the name of love  only then we can equally appreciate the silence of solitude   festivity of loving 
0,god bless whoever came up with the idea of making coloureds bruh  not cape colourds thou
0,newhiphop music     crack music  jerseycitynjnybirthofawinner
0, saturday selfies  miss you guys jessica101xx mark8  face throwing a kiss  face throwing a kiss  face throwing a kiss  face throwing a kiss kiss each and one  
0,  if you are loving this game  we have got a few desserts you might enjoy turnoversorevsfsu even arby s is talking smack to fsu
0,exactly 1 year ago today   via  
0,it was a greaat night   white smiling face   grinning face with smiling eyes 
0,i wonder if they have that in an audio book  
0,queens of the stone age no rock in rio  ciasqueensofthestoneagerockinrio
1,wants me to get hit by a bus so she can get a 4 0bestroomieaward
0,hold it bub       cartooncomicsfunnyjesus
0,unless he is changed
0,please follow me  i have a technical question  thanks 
0,morelikes appnecklacesweetyourunninginloveiphoneonlyigersrussia sm  
0,no im not mate  yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok
1,  when some archers fight with  supple  bows the way hoplites fight with stiff spears archer  hoplitebow  spear
0,lol rt   would not surprise me if soldado bangs in a hatrick and we win 0 3 against chelsea tonight    the legend is back
0,tonight is family bonding presents a dark quite house playing marco polo with a side of nerf gunslovemyfam
0,allu can do beautiful is yourbest winning is important taking part   having fun is what matter is    
1,so i heard a college dropout is offering a graduate from best college a jawdropping package 
0,when are you buggering off out of the country
1,amazeballs superman
0,i infer that you are besmirching coffee  but that cannot be right
1,i need a new job so i can read books again  i miss reading  being an english teacher really gets in the way of reading 
1,yep  that is what they say  
0,israelrapspalestinianu n draft as   gimmick   via
1,seeing ppl walking w  crutches makes me really excited for the next 3 weeks of my life
0,day 39 40 3novel train comfortzonechristmastreenextlevelbuzzkillingtonfamilyguy   via
0,running on less than 4 hours of sleep  longnightlongdaysleepy
1,loving how fulham looks like a playoff team notreally
0,count the scars on your soul
1,big shocker that 2 of 8 called in
1,does the word  counter productive  ever mean anything to people when they sit around and dream up ideas to double their wage 
0,check out some things I have been really loving recently during the holiday season 
1,36 hours no food no drink going strong givemeabrew  person with folded hands  loudly crying face  hot beverage 
1,another great day on thettc 
0,damn  that would have made excellent thing to recount in autobiography  p
1,could not agree more  rt   nothing makes me feel more special than receiving an automated dm 
0,photoset  babaybubblez  aquabreeze  disgustinghotels  all men but lets not forget in the real story   
1,thank you to all of the lovely people who come to work sick  or come to eat sick   i appreciate your germs  
1,an e reader would definitely help save my life if someone broke into my house  good call
1,too late  thrown theps4 out of the window last night cus i could not play
0,they thought i was gone   these vegas niggas gone respect me and know i been doing this shit too     i  
1,he lost his license not long after  mwahaha
0,stuck in traffic    umbrella with rain drops   high voltage sign  mondaysathensbyraintrafficontheroadontime  sisterscoolurstyle  
1,he has not been diagnosed w  bipolar disorder yet I am assuming he needs to  beat  his  hard feeling  emotions into submission 
0,i hope you know how much we really loved you here in philly  to the greatest shortstop in phillies history  thank you 
1,watching the news being like   oh this totally restored my faith in humanity  
1,why not  the house committee has been very informative thus far     uniteblue
1,my favorite dreams are the ones where you wake up covered in tears 
1,had an insomnia cookie and now i cannot sleep
0,how do you like that loss son 
1,you know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack
1, i m going to finnish all my homework and get caught up on everything over the break 
0,lebronjames    violenceis theanswer   lebron james said thursday that  violence is not the answer and  
1,pulis is available  will guarantee we stay up
0,sorry sorry i always do this  canthelpitimanassholelikethat
0,cats are so cute i wish i was not allergic  loudly crying face  loudly crying face 
0,kabhi I am messier than usual messy wesay  persevering face  i need chai   I am resting for last 2 days  may be this is the reason 
0,claybo dawson and i are  ssquadgoals  smiling face with sunglasses 
0,email me when you need a friend  always here to chat  I have been there many many times so right with you xx
1,my entire body sends sympathies too   i was diagnosed with rheumatoid arthritis 11 yrs ago   yay flare ups  
1,love scooping feed bunks before we can feed calves
0,do  or do not  there is no try   yoda  do  do not  try  try again  repeat until you get it right    jarroddavis
0,bruhh i just saw a license plate that had the letters fdb  face with tears of joy 
0,just in case anyone was wondering  veni vidi vici in spanish is vine vi venc studybreaksumdfinalsweek
1,honking at me whilst you drive past   so romantic  it makes me want to trace you through your number plate and be with you forever
0,no  its actually not friday  today we proudly present   sunday    so   go enjoy your sunday 
1,few things are more amazingly wonderful than getting up early on a monday morning to start the work week   needmoresleep  sleeping face  sleeping symbol  confused face 
1,and people start to drink    means fun
0,patriotsreportcard grades half bad  tom brady throws under pressure in the 2nd quarter during sundays
0,new years eve is generally the most overrated party of the year  it is supposed to be a huge shindig  but usually I am disappointed 
1,i love being unappreciated
0,look  poulanchainsawnew shoppingchain sawsstartstartingwillwont
1,because your    
0,it is 8 46 and I am ready for bed 
1,ouch that hurt  face with tears of joy 
0,australia    eightchildrenkilled in australia inreportedmassstabbing  via
1,the penguins cancelled their morning skate today  due to icy conditions  butseriouslytheroadsarebad
0,bad idea when you climb on the mountain
1,i love math  I am so amped for my final like 7 hours from now  i hardly studied for it ibeendoingintegralssincethe5thgrade  smiling face with open mouth and smiling eyes  face with stuck out tongue and winking eye  face with tears of joy  persevering face  face with open mouth and cold sweat  tired face  confounded face 
1,I am so afraid 
0,absolutely shocking that the lamestream media has not picked up on this mediabias
0,not speaking he do not like comedy  it was spoken jokingly of his assassination that is funny guys and gals    2 2 
1,they do not even listen to ur order talk about great customer service  thumbs down sign 
1,and what about the blacks you guys they do not know what to do with money
1,the day one of him minions was carrying a sign saying my mother was fat was one of mine 
1,i am starting to think uk has a pretty good basketball teambbn
1,i just love being told that i would not have gotten hired if my boss knew i was pregnant  ha
0,im aware that nye celebrations are usually laiden with false expectations i ll just be happy to close the door and kick 2014 s arse thru it 
1,ooh  that looks like so much fun 
1,i love waking up with migraines  loudly crying face 
0,why is there a hotdog on 
0,do not forget and  they re as smart   kind as lovely 
0,taylor wrote a nasty note on my car today weare friends
1,     keeping the big channels big  and the little channels irrelevant since 2014  goodjob
1,indian society teaches how  not to get raped  rather than  don t rape  sadhvimufflermanindias30rohtak
0,i just saw another person wearing a heavy winter coat with a hood up encouraging
1,hi orgabeh  so we meet again  i think you are my soulmate   smiling face with heart shaped eyes  zzzzz  tired face  patience
0,nah dude my buddy puked all over steak and shake
1,yes  we officially try that  gamergate
0,there are two things that need to better  drafting and the players work ethic  that is it 
0,when someone on a conference call talks about  housekeeping items   grr 
1,youre such a great person 
1,saturday class wee
1,i do not recall dalai lama talking about busty girls and celebs but apart from that  
1,went off the road this morning as did my english professor   thank you fsu for your concern for commuters  unamused face 
0,how many championships  you trying to say that makes him worth more than saban 
0,should just relate to her water first amen
1,mocking a spiritually precious holiday for millions is just so courageous of you  shameonyou
0,got to play w dogs last night 
0,apparently it is hang up on ashley day smiling face with open mouth and smiling eyes 
1,yes  except farage backs the slow genocide of palestinians by israelis using nazi methods
1,ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it  small cozy wedding it is
1,I am truly at peace
1,learned to play 3 string notes on the guitarpro idiot
0,morgan just asked me if i wanted to play a game with him on his xbox  usually i cannot even look at it 
1,the more liberal the city  the more class and intelligence it exudes 
1,come to jhb to play volleyball on a fake beach work
0,i do not think it is the last time    hobbitonelasttime cinemaov3d48hfr
1,wow i really have the best luck known to man  smiling face with open mouth and cold sweat 
1,i love running on 3 hours of sleep   ijustwannasleep  confused face 
1,there is a reason i do not tell my parents anything  cause i always get the most positive responses
0,how could he kill is best friend a truefriend
0, my dad would have a shotgun ready   my dad would offer him a beer   my dad would ask him to join his clan   face with tears of joy 
1,imma kill all you sobs  jklol redeye
0,is your internet a bit slow today  blame a thick  wet  cable 
1,omg berlin is so fashion  vscocam
1,  road safety campaign donkey killed by car
1,love games during the week because i do not get to go to sleep until like 1 
0,every story has an end   but in life every ending ia just a new begining quoteofthedaylifequotes
1,do not you just love when you say hi to someone in the hallway and they completely ignore you  yeah  i love that too   unamused face  fisted hand sign 
0,abraham was actually from modern day iraq  ur of the chaldea 
1,rain and sleet hun  yeah i totally want to get dress and go to work  sounds like fun iwannagobacktobed
1,so helpful
1,studying up on narcissism  the more i read up  the more I am afraid i have this disorder  centeroftheuniverse
1,i love when I am taken as a joke  makes me feel so good about myself 
0,playing golf all day  ery day   perksofbeingold
0,comparing to atlas   
1,brilliant news for potential young buyers 
1,i guess I am not sleeping tonight  i did not want to leave anyways
0,i swear   i can stand little fucking girl  i want to punch her in the fucking face   bitch needs to go home for real  
1,flooded basements are always a fun thing to deal with
1, the two constables    veer pal singh yadav and avnish yadav   did not have any criminal record     ndtv  
1,3 hours of sleep is sufficient to tackle this day  timezoneproblems
1,yeah I am avoiding you by waking up at 6 am my time so by 10 pm I am exhausted  sucksimissedyou  3
1,heh as if and average work in the same sentence 
1,why is isis an acronym for words in english 
1,I am up early as i need to drive downtown to take a test bright and early this morning  yay torontotrafficisfun
0,butit8217smatters sizestylethatwedding please rt 
1,going to go into central for last minute present shoppingsoorganised
0,is the game
0,you did not make enough of a bl t to ullr  god of hunting  skiing  and i assume hockey  
0,i wish it was january already   not because of school but because I am having major withdrawalsarrow fair wtfwasthat
1,sorry for being female  i did not mean to interrupt your perfect little man world   unamused face 
1,isabelle sends me the nicest texts  persevering face  confounded face  broken heart 
1,swag
0,free chocolates and free delivery with all flower orders from bunches 
1,to be fair he looks like he is lost a lot of weight since his amazingly successful halcyon leeds  days 
0,what is the correct word for racism  towards white people   there is none   racism  is   good  4anyone
0,kisses to you bc you lose wisdom today  from your mouth clever lol i love you text me when you are able  face with stuck out tongue and winking eye 
1,where is thetorturereport from showtime s homeland 
1,jesus  mary and joseph  how sad to go through life suffering from deficiency
1,good thing i gotta work today  thumbs up sign 
1,foxy lady   waynesworldexcellent  grinning face with smiling eyes  white smiling face  smiling face with smiling eyes 
1,wow   she really touched them with that tweet 
1,i have to leave for school at 9am and I am still in bedfucktherainwherearemyhuntersimgonnalooksocutetoday
0,uh oh  better head for the hills stormcloudsseekshelter
0,plan on using the last 16  of my battery on listening to get through the daybig now
0,just walkedfrodo s path fromlotr inlotro   geek quota for the week is already met   p here is the start  
1,one essay submitted now to start the next one    thirdyearlifeloveit
0,yara    I am a restless soul  you re well aware   but i like my skin perspective as most comforting   when any1 expects me to be
0,if your local theater has a physical marquee with letters that can be rearranged  it is your duty to change them all to  the interview  
1,up all night 2 nights in a row  my job is fun nightauditadventuresresortjobprobsfb
0,when will this girl learn   itis everydaychezzasometimesdoworkandnotgetcaughtbymr
0,with no forwards confused sure
1,dentists oh the joy
1,650 return flight  why i love my family familyvacation
0,i love putting up the christmas tree with the fam white smiling face   christmas tree christmastree
1,just snap chatting my sister a few times  shelovesitwhenisendthatmany
0,lagopodous   like a rabbit s foot   not so easy to drop into conversation but you never know 
1,standard christmas newsfeed  diamonds everywhere  everyone is engaged  congratulations original christmasengaged
0,that fits
0,  to our countries special dedication to ma syrian friends you re alone instalisten by heart voice 
0,we all have them people on instagram who put the most pointless hashtagscanyou
0,currently a bus wanker  i hate people  confused face stinksgobonastickdickheads
1,ya and listening to them talk about how hot girls are is a favorite past time     
1,gee faculty at nicholls are so helpful
1,stinker of a day   nothing has gone right  got worse as the day went on  ahhdepressioncantwaitfortomorrow
1,bitchbitchybadasslollaughingjokes funtimefunnyfunecards  
0, s twitter game is perfect tonight amazingness
0,iii have the best boyfriend everr 
1,   if you re a chelsea fan  its natural to be sentimental   if you re an arsenal fan   its natural to be stupid   spelling 
0,not passing judgment  been in many binds before and actually love the creativity  vodka is a versatile liquor 
0,yet you cant provide any source that shows it
1,i just love eu servers  
1,an answer to the one who criticizefeminism uglygirlsclub fourthwave
1,now  now  islam is the  religion of peace  and only christians can hurt anybody  get it right  d 
1,8ams are just so lovely 
0,close to white folks  i am forced to witness firsthand their willful ignorance about the impact of race and racism  bell hooksferguson
0,was not that full in the nosebleeds where i was sitting  but it was fun  crowd reacting to joepa is my fav memory 
1, we rebooted the server  it seems ok now  yey facepalm devops
1,ppl keep snapping me and i cannot snap back because I am looking too good rn
1,at least i woke up feeling a lot better today  
1,maybe miss world will succeed where all her predecessors have failed in obtaining world peace  missworld2014
0,dirt its not your country 
0,teenanalcastingvirgin virgin   cute teenage virgin playing in her hotel room in tight blue gstring underwear 
0,when   how did the acl tear happen 
0, vcac looks like an even bigger bag of hurt than vcd 
1,funny joke there bae  
1,the moral police   vigilante s are very quiet with everyrape  i suppose it is indian culture then  uberdelhirape
0,ben were you going to pick up your pizzas today 
0,nope  doing everything wrong  cold  hot  hot  cold  gear seems ok but as today dipped to  14 prob spoke too soon orings
1,  cut a promo then states he is facing oh yay  
0,ruling party in power central state misusing their power pm speaking only in foreign parliment pm to visit out side india during session
1,wow that is impressive  i have to force myself to go just as i will be doing later gymfanatic
0,come on  it is lovely weather for a sleigh ride together with ewe 
1,that is totally obscure  
1,to finally win the champs league   no teams are that good this year and we have got a solid draw banterstillgoingout
1,so basically the only storyline for caroline forbes in this season is called  stefan   great 
0,yay for days off coffeeharrypotterchristmasbreakmorning
1,whilstslabourblairmcdougaldeputydug recon its inmeltdown safe inbettertogether of course   
0,do you think mary s parents believed the bubbemeinseh that she was still a virgin 
1,I am seeing more and more people using the termgamergate and i cannot believe I am going to say this but they are using it incorrectly
0,I am relaxed  and waiting for the facts to come out  but I have listened to blaine hammer on players for doing similar before 
0,i keep seeing noon   is it 1pm eastern or noon eastern  need to plan my morning accordingly  please advise 
1,appreciate that he has spared suspending our accounts  only blocked us 
0,your delusion that people are being killed  cuz obama black  is the myth
0,thei reights to protest ends where my rights begin  they cannot take my right of earning livelihood and free movement 
0,baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on  heaven  if only the snow had not turned to rain 
1,   imagine that  never would have guessed
1,crime figures  true picture may be worse than feared  says think tank report   via surprised 
1,so now its hamilton on a monday night  thanks for all those evening games you give us  saturday football is overrated 
1,gotta love the sound of rain beating against the window on christmas day   whereswinter
0,lebanondetaineeis isis leader swife iraqiofficial  baghdad   an iraqi official denied wednesday  
1,I am a victoria secret model  it is such a secret not even victoria knows 
1, unamused face  half of the testing group was very helpful today 
0,they done worked me so hard
0,amen  person with folded hands     i love this  if you did not plan  then it is your problem  face with stuck out tongue and winking eye truth emergency   pearl  
